target,feature,gain
interception,Past-2-season_average_yards_after_catch,3.809422492980957
interception,Past-2-delta_career_no_huddle,3.7994906902313232
interception,Past-1-delta_season_average_targets_redzone,3.7975800037384033
interception,Past-2-delta_season_qb_dropback,3.70627498626709
interception,Past-2-targets_redzone,3.698695659637451
interception,Past-1-delta_fantasy_points_standard,3.67668080329895
receiving_touchdown,Past-1-career_yptarget,3.6757359504699707
pass_touchdown,Past-1-career_yptarget,3.6757359504699707
receiving_touchdown,Past-1-yards_after_catch,3.6587798595428467
pass_touchdown,Past-1-yards_after_catch,3.6587798595428467
interception,Past-1-delta_career_average_fourth_down_converted,3.643012762069702
fumble,Past-1-delta_season_average_shotgun,3.5996344089508057
receiving_touchdown,Past-1-delta_career_average_receiving_touchdown_gtg,3.5868873596191406
pass_touchdown,Past-1-delta_career_average_receiving_touchdown_gtg,3.5868873596191406
interception,Past-2-season_receptions_redzone,3.5780110359191895
interception,Past-2-qb_dropback,3.5647480487823486
interception,Past-2-delta_career_average_first_down_pass,3.529613494873047
interception,Past-2-delta_career_rec_td_pct,3.5101940631866455
interception,Past-1-career_fourth_down_failed,3.4615113735198975
interception,Past-1-delta_career_receptions_redzone,3.456012010574341
interception,Past-2-delta_career_average_targets_gtg,3.4453346729278564
fumble,Past-2-delta_career_no_huddle,3.4025652408599854
passing_yards,Past-2-no_huddle,3.3852336406707764
interception,Past-1-delta_career_shotgun,3.3517343997955322
fumble,Past-1-career_total_tds,3.3068857192993164
interception,Past-2-delta_career_third_down_failed,3.2988204956054688
interception,Past-1-delta_career_average_receptions_redzone,3.298384666442871
fumble,Past-1-offense_snaps,3.2974748611450195
fumble,Past-2-yptouch,3.2903976440429688
fumble,Past-1-delta_career_average_qb_dropback,3.2872626781463623
fumble,Past-1-career_pass_touchdown_pct,3.2570931911468506
interception,Past-1-delta_season_average_receptions,3.2527143955230713
interception,Past-2-season_average_fourth_down_failed,3.202765464782715
interception,Past-2-delta_season_third_down_failed,3.157620668411255
interception,Past-1-delta_career_ypr,3.1522364616394043
pass_touchdown,Past-1-season_average_third_down_converted,3.1145808696746826
receiving_touchdown,Past-1-season_average_third_down_converted,3.1145808696746826
interception,Past-1-delta_season_td_pct,3.1085476875305176
pass_touchdown,Past-2-delta_career_receiving_yards,3.098013162612915
receiving_touchdown,Past-2-delta_career_receiving_yards,3.098013162612915
interception,Past-1-offense_pct,3.0719869136810303
fumble,Past-1-career_rec_ypg,3.070739507675171
receiving_touchdown,Past-2-delta_season_receiving_air_yards,3.070505142211914
pass_touchdown,Past-2-delta_season_receiving_air_yards,3.070505142211914
fumble,Past-2-delta_career_fourth_down_failed,3.062018632888794
interception,Past-2-delta_passing_yards,3.0526463985443115
interception,Past-2-season_average_interception,3.040684223175049
pass_touchdown,Past-1-delta_career_average_shotgun,3.004197120666504
receiving_touchdown,Past-1-delta_career_average_shotgun,3.004197120666504
interception,Past-1-season_average_targets_redzone,2.9381661415100098
interception,Past-2-delta_career_targets_gtg,2.9362521171569824
interception,Past-1-delta_season_average_fumble_lost,2.9319348335266113
pass_touchdown,Past-2-career_total_tds,2.9246506690979004
receiving_touchdown,Past-2-career_total_tds,2.9246506690979004
interception,Past-2-season_average_targets_redzone,2.9243648052215576
interception,Past-2-delta_fantasy_points_ppr,2.9186224937438965
pass_touchdown,Past-2-delta_season_ypr,2.9053354263305664
receiving_touchdown,Past-2-delta_season_ypr,2.9053354263305664
fumble,Past-2-career_first_down_rush,2.9029200077056885
interception,Past-1-delta_season_average_receiving_air_yards,2.895193099975586
fumble,Past-1-fourth_down_failed,2.8768017292022705
interception,Past-1-delta_career_receiving_touchdown,2.822859287261963
interception,Past-2-no_huddle,2.802509069442749
interception,Past-2-delta_career_average_offense_snaps,2.7987852096557617
interception,Past-2-team_offense_snaps,2.7960734367370605
passing_yards,Past-1-shotgun,2.7958984375
fumble,Past-2-season_average_offense_snaps,2.78646183013916
fumble,Past-2-team_receiving_air_yards_share,2.7853760719299316
fumble,Past-2-season_touches,2.757011651992798
fumble,Past-2-delta_career_average_touches,2.735828399658203
interception,Past-1-delta_career_third_down_converted,2.7353341579437256
fumble,Past-1-delta_career_td_pct,2.7253661155700684
fumble,Past-2-delta_fantasy_points_ppr,2.7181639671325684
pass_touchdown,Past-1-delta_career_touches,2.713798999786377
receiving_touchdown,Past-1-delta_career_touches,2.713798999786377
interception,Past-1-delta_season_average_third_down_converted,2.704481363296509
fumble,Past-1-season_average_third_down_converted,2.693824291229248
interception,Past-2-delta_season_average_pass_touchdown,2.6918094158172607
fumble,Past-2-team_receiving_touchdown_share,2.6498303413391113
interception,Past-1-delta_season_third_down_failed,2.6454129219055176
fumble,Past-2-receiving_air_yards,2.633176803588867
pass_touchdown,Past-1-delta_season_average_receiving_air_yards,2.6293036937713623
receiving_touchdown,Past-1-delta_season_average_receiving_air_yards,2.6293036937713623
interception,Past-2-delta_season_ypr,2.624218463897705
fumble,Past-1-delta_career_receiving_air_yards,2.6214218139648438
interception,Past-1-delta_career_average_first_down_pass,2.603813886642456
fumble,Past-1-delta_career_average_fantasy_points_ppr,2.5955474376678467
pass_touchdown,Past-1-delta_career_yptarget,2.5861501693725586
receiving_touchdown,Past-1-delta_career_yptarget,2.5861501693725586
interception,Past-2-delta_games_missed,2.578580617904663
interception,Past-1-season_average_third_down_failed,2.555427312850952
interception,Past-2-delta_season_receiving_touchdown_redzone,2.553925037384033
fumble,Past-1-delta_career_receiving_yards,2.546041965484619
pass_touchdown,Past-1-draft_year,2.534632682800293
receiving_touchdown,Past-1-draft_year,2.534632682800293
fumble,Past-2-delta_season_receiving_air_yards,2.5322675704956055
interception,Past-1-delta_career_touches,2.4784786701202393
fumble,Past-2-delta_team_offense_snaps,2.440253973007202
interception,Past-2-delta_season_receptions_redzone,2.4260904788970947
interception,Past-1-delta_career_average_no_huddle,2.417635202407837
interception,Past-1-delta_career_targets,2.401233673095703
interception,Past-2-delta_career_average_total_tds,2.388728618621826
interception,Past-1-draft_year,2.3830466270446777
interception,Past-2-season_average_targets_gtg,2.375386953353882
interception,Past-2-season_ypg,2.366609811782837
fumble,Past-1-adot,2.3616840839385986
interception,Past-2-delta_career_team_offense_snaps,2.3606390953063965
interception,Past-1-delta_career_total_tds,2.347987651824951
fumble,Past-2-third_down_converted,2.3462209701538086
interception,Past-1-delta_career_average_rushing_yards,2.325314998626709
interception,Past-1-delta_career_first_down_rush,2.3140480518341064
fumble,Past-2-receiving_touchdown_redzone,2.3106119632720947
interception,Past-1-fourth_down_converted,2.306307077407837
interception,Past-2-delta_career_average_third_down_failed,2.2948503494262695
interception,Past-1-season_average_receptions_redzone,2.2927658557891846
fumble,Past-1-delta_career_average_fourth_down_failed,2.281903028488159
interception,Past-2-delta_career_yptarget,2.2650609016418457
interception,Past-2-delta_season_shotgun,2.2551629543304443
fumble,Past-2-delta_season_average_pass_touchdown,2.23553204536438
interception,Past-2-delta_career_ypg,2.2342662811279297
fumble,Past-1-career_average_yards_after_catch,2.2282915115356445
fumble,Past-2-career_average_rushing_yards,2.22727370262146
fumble,Past-1-career_average_third_down_failed,2.2149500846862793
interception,Past-1-delta_season_average_shotgun,2.195993423461914
interception,Past-1-fourth_down_failed,2.1941003799438477
fumble,Past-2-delta_season_average_third_down_converted,2.1887824535369873
interception,Past-2-delta_season_average_team_offense_snaps,2.1789445877075195
interception,Past-1-fumble_lost,2.1758625507354736
interception,Past-2-delta_season_average_targets_redzone,2.1719818115234375
interception,Past-1-career_average_fumble_out_of_bounds,2.1645898818969727
interception,Past-2-career_qb_dropback,2.1615731716156006
fumble,Past-1-season_average_fumble,2.140094757080078
interception,Past-1-offense_snaps,2.1350443363189697
fumble,Past-1-delta_career_fantasy_points_ppr,2.134732246398926
interception,Past-1-delta_team_offense_snaps,2.1266496181488037
fumble,Past-1-delta_season_touches,2.1255569458007812
interception,Past-1-delta_career_average_third_down_converted,2.1237475872039795
fumble,Past-2-season_average_receiving_touchdown_redzone,2.1229560375213623
interception,Past-1-season_average_targets_gtg,2.1217877864837646
receiving_touchdown,Past-2-delta_career_receptions,2.1073994636535645
pass_touchdown,Past-2-delta_career_receptions,2.1073994636535645
rush_touchdown,Past-1-pass_attempts,2.1072516441345215
interception,Past-1-delta_season_average_team_offense_snaps,2.104797840118408
interception,Past-1-career_average_rushing_yards,2.0806126594543457
interception,Past-2-delta_career_td_pct,2.073417901992798
fumble,Past-1-delta_season_average_first_down_pass,2.0307533740997314
fumble,Past-2-delta_career_average_receiving_air_yards,2.0186500549316406
fumble,Past-2-delta_season_average_receiving_yards,2.0135459899902344
interception,Past-1-third_down_converted,2.0117979049682617
receiving_touchdown,Past-1-team_pass_touchdown_share,1.999739646911621
pass_touchdown,Past-1-team_pass_touchdown_share,1.999739646911621
rushing_yards,Past-2-shotgun,1.986672282218933
fumble,Past-1-delta_career_team_offense_snaps,1.9838825464248657
interception,Past-1-delta_career_total_yards,1.9767380952835083
interception,Past-2-delta_career_interception,1.9756193161010742
interception,Past-1-career_yptouch,1.9708446264266968
fumble,Past-1-season_average_targets_gtg,1.9640841484069824
interception,Past-2-delta_career_average_complete_pass,1.9378924369812012
interception,Past-2-career_average_rush_attempts_gtg,1.920943021774292
fumble,Past-1-receptions_redzone,1.9180986881256104
interception,Past-1-delta_career_receiving_touchdown_gtg,1.9076180458068848
interception,Past-1-delta_season_third_down_converted,1.8970601558685303
interception,Past-1-ypc,1.8877367973327637
interception,Past-1-delta_career_targets_gtg,1.8758766651153564
rushing_yards,Past-2-targets_redzone,1.8631935119628906
interception,Past-2-career_average_tackled_for_loss,1.8516823053359985
interception,Past-2-delta_season_total_tds,1.841261863708496
interception,Past-1-season_third_down_failed,1.8387678861618042
fumble,Past-1-delta_career_touches,1.8318641185760498
fumble,Past-1-career_average_ppr_ppg,1.8269866704940796
fumble,Past-1-delta_career_average_fourth_down_converted,1.8166465759277344
interception,Past-1-career_receiving_air_yards,1.8108210563659668
interception,Past-1-delta_season_ypr,1.8089947700500488
interception,Past-2-delta_career_receptions,1.80789053440094
interception,Past-2-season_total_tds,1.797483205795288
interception,Past-2-delta_season_average_receiving_touchdown_gtg,1.7970352172851562
interception,Past-2-delta_team_offense_snaps,1.790477991104126
interception,Past-2-delta_career_average_shotgun,1.7856593132019043
fumble,Past-1-career_average_receiving_air_yards,1.7780698537826538
fumble,Past-2-season_td_pct,1.773880958557129
interception,Past-2-delta_career_fumble,1.7661213874816895
interception,Past-2-career_fourth_down_converted,1.7625787258148193
fumble,Past-1-delta_season_average_third_down_failed,1.7623900175094604
interception,Past-1-delta_career_average_targets_redzone,1.7494697570800781
fumble,Past-2-delta_career_receiving_air_yards,1.7430732250213623
interception,Past-2-delta_career_offense_snaps,1.7384334802627563
interception,Past-1-delta_career_average_touches,1.7277699708938599
fumble,Past-2-team_receptions_share,1.7106608152389526
fumble,Past-2-delta_season_average_receptions_gtg,1.700386881828308
interception,Past-1-delta_career_average_standard_ppg,1.694157361984253
interception,Past-1-delta_total_tds,1.6669464111328125
interception,Past-1-season_total_tds,1.6568416357040405
fumble,Past-1-career_qb_dropback,1.6491358280181885
fumble,Past-2-career_average_team_offense_snaps,1.6386570930480957
fumble,Past-1-career_average_third_down_converted,1.6210081577301025
pass_touchdown,Past-2-season_average_targets_redzone,1.6202528476715088
receiving_touchdown,Past-2-season_average_targets_redzone,1.6202528476715088
interception,Past-1-delta_career_td_pct,1.6140997409820557
fumble,Past-1-delta_career_average_first_down_pass,1.612237811088562
interception,Past-2-delta_season_receiving_yards,1.5944464206695557
interception,Past-1-delta_season_first_down_pass,1.5938186645507812
interception,Past-1-delta_career_average_total_tds,1.5845961570739746
interception,Past-2-delta_ypr,1.5834252834320068
fumble,Past-2-delta_career_average_fantasy_points_ppr,1.5785883665084839
interception,Past-2-delta_career_fourth_down_converted,1.5746155977249146
fumble,Past-2-season_receptions_redzone,1.5584584474563599
fumble,Past-2-delta_career_complete_pass,1.5533640384674072
fumble,Past-2-season_average_receiving_yards,1.551334261894226
interception,Past-2-delta_season_average_third_down_converted,1.5455024242401123
interception,Past-2-delta_years_exp,1.5446701049804688
fumble,Past-2-delta_season_touches,1.5207170248031616
fumble,Past-1-ypc,1.5148206949234009
fumble,Past-1-career_third_down_converted,1.5062952041625977
interception,Past-2-delta_career_receiving_touchdown_gtg,1.4941771030426025
interception,Past-1-delta_season_average_targets,1.493550181388855
fumble,Past-1-career_fourth_down_failed,1.4928489923477173
interception,Past-2-total_yards,1.4917433261871338
fumble,Past-1-season_receptions_redzone,1.4872125387191772
fumble,Past-2-delta_season_no_huddle,1.486113429069519
interception,Past-1-delta_season_receiving_yards,1.481995940208435
interception,Past-2-delta_career_average_interception,1.4709893465042114
fumble,Past-2-delta_career_average_third_down_failed,1.4579133987426758
fumble,Past-1-team_receptions_share,1.4554708003997803
interception,Past-2-receiving_air_yards,1.4477447271347046
fumble,Past-2-delta_career_average_interception,1.445320963859558
fumble,Past-1-career_third_down_failed,1.438568353652954
interception,Past-1-career_average_interception,1.436188817024231
fumble,Past-2-delta_season_average_receptions_redzone,1.4358580112457275
